VERSION;7.2.1.201802190531
DATE;01/08/2018 07:46
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0373;NQDS QWI WELL INJ9;0.0
1;base0373;NQDS BHP WELL INJ9;-0.4321622545627966
1;base0374;NQDS QL WELL WILDCAT;7.485797367665039E-11
1;base0374;NQDS QW WELL WILDCAT;-20.96630728454777
1;base0374;NQDS QO WELL WILDCAT;0.5783742604598542
1;base0374;NQDS BHP WELL WILDCAT;-0.3605003031582649
1;base0374;NQDS QL WELL PROD1;4.213191865000718E-10
1;base0374;NQDS QW WELL PROD1;-4.202401493330227
1;base0374;NQDS QO WELL PROD1;0.3897122473476615
1;base0374;NQDS BHP WELL PROD1;-0.2008953085479853
1;base0374;NQDS QL WELL PROD2;-4.981354885864066E-10
1;base0374;NQDS QW WELL PROD2;-5.598617799902579
1;base0374;NQDS QO WELL PROD2;1.261453044085769
1;base0374;NQDS BHP WELL PROD2;-0.1327136314784247
1;base0374;NQDS QL WELL PROD3;1.269511990484347E-14
1;base0374;NQDS QW WELL PROD3;3.57569695261301E-13
1;base0374;NQDS QO WELL PROD3;0.0
1;base0374;NQDS BHP WELL PROD3;-0.4631432391898751
1;base0374;NQDS QL WELL PROD4;-3.905545687376493E-10
1;base0374;NQDS QW WELL PROD4;-14.47821775845753
1;base0374;NQDS QO WELL PROD4;1.098986118623982
1;base0374;NQDS BHP WELL PROD4;-0.6282601364001765
1;base0374;NQDS QL WELL PROD5;6.329392729729602E-15
1;base0374;NQDS QW WELL PROD5;2.087346387314015E-13
1;base0374;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0374;NQDS BHP WELL PROD5;-0.4547193223205509
1;base0374;NQDS QL WELL PROD6;2.557543346026589E-10
1;base0374;NQDS QW WELL PROD6;-45.34578126389408
1;base0374;NQDS QO WELL PROD6;1.781021391041376
1;base0374;NQDS BHP WELL PROD6;-0.7138767073743942
1;base0374;NQDS QL WELL PROD7;-3.638451999818056E-10
1;base0374;NQDS QW WELL PROD7;9.02477259910617
1;base0374;NQDS QO WELL PROD7;-1.017589275199964
1;base0374;NQDS BHP WELL PROD7;-0.5058246113651514
1;base0374;NQDS QL WELL PROD8;1.218764756333344E-10
1;base0374;NQDS QW WELL PROD8;-45.17825471074246
1;base0374;NQDS QO WELL PROD8;0.7792790903737282
1;base0374;NQDS BHP WELL PROD8;0.5917006081849095
1;base0374;NQDS QL WELL PROD9;1.23930860926376E-14
1;base0374;NQDS QW WELL PROD9;-59.35529944017018
1;base0374;NQDS QO WELL PROD9;1.394575148902702
1;base0374;NQDS BHP WELL PROD9;-0.3143361360921515
1;base0374;NQDS QL WELL PROD10;-3.010978871422813E-10
1;base0374;NQDS QW WELL PROD10;-34.09114620417263
1;base0374;NQDS QO WELL PROD10;0.8355530123609513
1;base0374;NQDS BHP WELL PROD10;-0.3077578210927089
1;base0374;NQDS QWI WELL INJ1;0.0
1;base0374;NQDS BHP WELL INJ1;0.2426870961845774
1;base0374;NQDS QWI WELL INJ2;0.0
1;base0374;NQDS BHP WELL INJ2;-0.2587531551427385
1;base0374;NQDS QWI WELL INJ3;0.0
1;base0374;NQDS BHP WELL INJ3;-0.2626475187980949
1;base0374;NQDS QWI WELL INJ4;0.0
1;base0374;NQDS BHP WELL INJ4;-0.5136395266410074
1;base0374;NQDS QWI WELL INJ5;0.0
1;base0374;NQDS BHP WELL INJ5;-0.369601449607147
1;base0374;NQDS QWI WELL INJ6;0.0
1;base0374;NQDS BHP WELL INJ6;-0.2756963956509424
1;base0374;NQDS QWI WELL INJ7;0.0
1;base0374;NQDS BHP WELL INJ7;-1.686436814560877
1;base0374;NQDS QWI WELL INJ8;0.0
1;base0374;NQDS BHP WELL INJ8;-0.2713400313547001
1;base0374;NQDS QWI WELL INJ9;0.0
1;base0374;NQDS BHP WELL INJ9;-0.4339206838496287
1;base0375;NQDS QL WELL WILDCAT;-2.012109863003722E-10
1;base0375;NQDS QW WELL WILDCAT;-3.672944844694837
1;base0375;NQDS QO WELL WILDCAT;0.1013202197526612
1;base0375;NQDS BHP WELL WILDCAT;-0.5434873398390095
1;base0375;NQDS QL WELL PROD1;-3.771700451328799E-10
1;base0375;NQDS QW WELL PROD1;-18.21107215395409
1;base0375;NQDS QO WELL PROD1;1.688818084188519
1;base0375;NQDS BHP WELL PROD1;-0.2046027740182297
1;base0375;NQDS QL WELL PROD2;7.38652616188403E-10
1;base0375;NQDS QW WELL PROD2;16.21891390146192
1;base0375;NQDS QO WELL PROD2;-3.6554456947862
1;base0375;NQDS BHP WELL PROD2;-0.2463267703490202
1;base0375;NQDS QL WELL PROD3;1.440617955750527E-10
1;base0375;NQDS QW WELL PROD3;0.009478258338448923
1;base0375;NQDS QO WELL PROD3;-8.411209819239342E-5
1;base0375;NQDS BHP WELL PROD3;-0.7370557639149201
1;base0375;NQDS QL WELL PROD4;3.364790605643678E-10
1;base0375;NQDS QW WELL PROD4;-14.62236999209668
1;base0375;NQDS QO WELL PROD4;1.1099237825778
1;base0375;NQDS BHP WELL PROD4;-0.4741623159185036
1;base0375;NQDS QL WELL PROD5;9.060720228822418E-15
1;base0375;NQDS QW WELL PROD5;2.98810050879928E-13
1;base0375;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0375;NQDS BHP WELL PROD5;-0.8542912991948453
1;base0375;NQDS QL WELL PROD6;2.878893887040714E-10
1;base0375;NQDS QW WELL PROD6;-48.25253020890111
1;base0375;NQDS QO WELL PROD6;1.89518894115276
1;base0375;NQDS BHP WELL PROD6;-0.4515692684572628
1;base0375;NQDS QL WELL PROD7;3.623859836604808E-10
1;base0375;NQDS QW WELL PROD7;-1.169797667114993
1;base0375;NQDS QO WELL PROD7;0.1319281331386165
1;base0375;NQDS BHP WELL PROD7;-0.5166724699442712
1;base0375;NQDS QL WELL PROD8;-3.843619994220313E-10
1;base0375;NQDS QW WELL PROD8;-9.476945503019461
1;base0375;NQDS QO WELL PROD8;0.1634497562363318
1;base0375;NQDS BHP WELL PROD8;-0.4851318157821508
1;base0375;NQDS QL WELL PROD9;3.229241674056491E-10
1;base0375;NQDS QW WELL PROD9;-48.64479992733923
1;base0375;NQDS QO WELL PROD9;1.142927213683213
1;base0375;NQDS BHP WELL PROD9;-0.2786010504534773
1;base0375;NQDS QL WELL PROD10;-2.724244358629407E-10
1;base0375;NQDS QW WELL PROD10;-21.8583804696568
1;base0375;NQDS QO WELL PROD10;0.5357443371288069
1;base0375;NQDS BHP WELL PROD10;-0.3429905903603037
1;base0375;NQDS QWI WELL INJ1;0.0
1;base0375;NQDS BHP WELL INJ1;0.3662622063397239
1;base0375;NQDS QWI WELL INJ2;0.0
1;base0375;NQDS BHP WELL INJ2;-0.1761796178412486
1;base0375;NQDS QWI WELL INJ3;0.0
1;base0375;NQDS BHP WELL INJ3;-0.2759670033462696
1;base0375;NQDS QWI WELL INJ4;0.0
1;base0375;NQDS BHP WELL INJ4;-0.6267669105775155
1;base0375;NQDS QWI WELL INJ5;0.0
1;base0375;NQDS BHP WELL INJ5;-0.3268612519451785
1;base0375;NQDS QWI WELL INJ6;0.0
1;base0375;NQDS BHP WELL INJ6;-0.3602632216258547
1;base0375;NQDS QWI WELL INJ7;0.0
1;base0375;NQDS BHP WELL INJ7;-0.4417467120583964
1;base0375;NQDS QWI WELL INJ8;0.0
1;base0375;NQDS BHP WELL INJ8;-0.1735839377003982
1;base0375;NQDS QWI WELL INJ9;0.0
1;base0375;NQDS BHP WELL INJ9;-0.4156540831308096
1;base0376;NQDS QL WELL WILDCAT;1.519100386866384E-10
1;base0376;NQDS QW WELL WILDCAT;-3.106571855582287
1;base0376;NQDS QO WELL WILDCAT;0.08569873310583466
1;base0376;NQDS BHP WELL WILDCAT;-0.600509652791727
1;base0376;NQDS QL WELL PROD1;-5.737734814442227E-10
1;base0376;NQDS QW WELL PROD1;-9.752445592353473
1;base0376;NQDS QO WELL PROD1;0.9043983039848377
1;base0376;NQDS BHP WELL PROD1;-0.2315163088104224
1;base0376;NQDS QL WELL PROD2;-5.150264958712772E-10
1;base0376;NQDS QW WELL PROD2;-6.899551447672016
1;base0376;NQDS QO WELL PROD2;1.554585110971921
1;base0376;NQDS BHP WELL PROD2;-0.1179250655824002
1;base0376;NQDS QL WELL PROD3;1.839334339196732E-14
1;base0376;NQDS QW WELL PROD3;5.180653858175051E-13
1;base0376;NQDS QO WELL PROD3;0.0
1;base0376;NQDS BHP WELL PROD3;-0.5950242093543698
1;base0376;NQDS QL WELL PROD4;2.625027778611681E-10
1;base0376;NQDS QW WELL PROD4;-17.15165136808353
1;base0376;NQDS QO WELL PROD4;1.301908485662134
1;base0376;NQDS BHP WELL PROD4;-0.4906189601770949
1;base0376;NQDS QL WELL PROD5;1.702364163341543E-14
1;base0376;NQDS QW WELL PROD5;5.614162113141022E-13
1;base0376;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0376;NQDS BHP WELL PROD5;-1.160609065112526
1;base0376;NQDS QL WELL PROD6;3.718602453446735E-10
1;base0376;NQDS QW WELL PROD6;-35.3078339474173
1;base0376;NQDS QO WELL PROD6;1.386750619182348
1;base0376;NQDS BHP WELL PROD6;-0.3849302218303238
1;base0376;NQDS QL WELL PROD7;4.173612531003911E-10
1;base0376;NQDS QW WELL PROD7;-34.08909045130141
1;base0376;NQDS QO WELL PROD7;3.844308459940281
1;base0376;NQDS BHP WELL PROD7;-0.462776231382264
1;base0376;NQDS QL WELL PROD8;-3.919358008675262E-10
1;base0376;NQDS QW WELL PROD8;-4.713330870101581
1;base0376;NQDS QO WELL PROD8;0.08128222752778601
1;base0376;NQDS BHP WELL PROD8;-0.3870291873417045
1;base0376;NQDS QL WELL PROD9;1.456496774097772E-14
1;base0376;NQDS QW WELL PROD9;-59.35529920002411
1;base0376;NQDS QO WELL PROD9;1.394575148902702
1;base0376;NQDS BHP WELL PROD9;-0.3530398517223336
1;base0376;NQDS QL WELL PROD10;-3.543347646957395E-10
1;base0376;NQDS QW WELL PROD10;-0.955933273397432
1;base0376;NQDS QO WELL PROD10;0.02343310581170308
1;base0376;NQDS BHP WELL PROD10;-0.4181135941639962
1;base0376;NQDS QWI WELL INJ1;0.0
1;base0376;NQDS BHP WELL INJ1;-0.1371122165542913
1;base0376;NQDS QWI WELL INJ2;0.0
1;base0376;NQDS BHP WELL INJ2;-0.1361176365451839
1;base0376;NQDS QWI WELL INJ3;0.0
1;base0376;NQDS BHP WELL INJ3;0.235751743161689
1;base0376;NQDS QWI WELL INJ4;0.0
1;base0376;NQDS BHP WELL INJ4;-0.4156534375731756
1;base0376;NQDS QWI WELL INJ5;0.0
1;base0376;NQDS BHP WELL INJ5;-0.2193226885011578
1;base0376;NQDS QWI WELL INJ6;0.0
1;base0376;NQDS BHP WELL INJ6;-0.1755957745213204
1;base0376;NQDS QWI WELL INJ7;0.0
1;base0376;NQDS BHP WELL INJ7;-1.446207119438272
1;base0376;NQDS QWI WELL INJ8;0.0
1;base0376;NQDS BHP WELL INJ8;-0.2012704702513838
1;base0376;NQDS QWI WELL INJ9;0.0
1;base0376;NQDS BHP WELL INJ9;-0.4004536620696398
1;base0377;NQDS QL WELL WILDCAT;1.325224824420914E-10
1;base0377;NQDS QW WELL WILDCAT;-3.893751096084018
1;base0377;NQDS QO WELL WILDCAT;0.10741478321579
1;base0377;NQDS BHP WELL WILDCAT;-0.4348170794151565
1;base0377;NQDS QL WELL PROD1;3.386323281428127E-10
1;base0377;NQDS QW WELL PROD1;-5.552751136195046
1;base0377;NQDS QO WELL PROD1;0.5149485605830024
1;base0377;NQDS BHP WELL PROD1;-0.2415325152955519
1;base0377;NQDS QL WELL PROD2;-5.918989348813494E-10
1;base0377;NQDS QW WELL PROD2;18.20062692789793
1;base0377;NQDS QO WELL PROD2;-4.102065876801171
1;base0377;NQDS BHP WELL PROD2;0.2784520713453842
1;base0377;NQDS QL WELL PROD3;8.36194569406287E-11
1;base0377;NQDS QW WELL PROD3;2.292366443184876E-6
1;base0377;NQDS QO WELL PROD3;-2.024265918583796E-8
1;base0377;NQDS BHP WELL PROD3;-0.6982287488011251
1;base0377;NQDS QL WELL PROD4;-3.535275147480069E-10
1;base0377;NQDS QW WELL PROD4;-5.243882065653847
1;base0377;NQDS QO WELL PROD4;0.3980055549203182
1;base0377;NQDS BHP WELL PROD4;-0.4324616518886924
1;base0377;NQDS QL WELL PROD5;6.47327737965343E-15
1;base0377;NQDS QW WELL PROD5;2.134797559493258E-13
1;base0377;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0377;NQDS BHP WELL PROD5;-0.6889052806027091
1;base0377;NQDS QL WELL PROD6;3.29806634237806E-10
1;base0377;NQDS QW WELL PROD6;-32.53344579128464
1;base0377;NQDS QO WELL PROD6;1.27777403922026
1;base0377;NQDS BHP WELL PROD6;-0.4613153228630932
1;base0377;NQDS QL WELL PROD7;-4.969837994146481E-10
1;base0377;NQDS QW WELL PROD7;-4.064963938192391
1;base0377;NQDS QO WELL PROD7;0.4584045471530685
1;base0377;NQDS BHP WELL PROD7;-0.5799646610875511
1;base0377;NQDS QL WELL PROD8;3.289487766324092E-10
1;base0377;NQDS QW WELL PROD8;-15.19557891851029
1;base0377;NQDS QO WELL PROD8;0.2620920472427745
1;base0377;NQDS BHP WELL PROD8;-0.5066359529959611
1;base0377;NQDS QL WELL PROD9;6.152189894952762E-15
1;base0377;NQDS QW WELL PROD9;-59.35530004467993
1;base0377;NQDS QO WELL PROD9;1.394575148902702
1;base0377;NQDS BHP WELL PROD9;-0.2944773034062607
1;base0377;NQDS QL WELL PROD10;-3.243353399066574E-10
1;base0377;NQDS QW WELL PROD10;-27.64650761129617
1;base0377;NQDS QO WELL PROD10;0.6776060372214153
1;base0377;NQDS BHP WELL PROD10;-0.3597120714091965
1;base0377;NQDS QWI WELL INJ1;0.0
1;base0377;NQDS BHP WELL INJ1;1.122156700636695
1;base0377;NQDS QWI WELL INJ2;0.0
1;base0377;NQDS BHP WELL INJ2;0.1599452160825182
1;base0377;NQDS QWI WELL INJ3;0.0
1;base0377;NQDS BHP WELL INJ3;-0.3019305101171928
1;base0377;NQDS QWI WELL INJ4;0.0
1;base0377;NQDS BHP WELL INJ4;-0.5584255547926987
1;base0377;NQDS QWI WELL INJ5;0.0
1;base0377;NQDS BHP WELL INJ5;-0.400974352114859
1;base0377;NQDS QWI WELL INJ6;0.0
1;base0377;NQDS BHP WELL INJ6;-0.2512609083493528
1;base0377;NQDS QWI WELL INJ7;0.0
1;base0377;NQDS BHP WELL INJ7;-0.274474947928221
1;base0377;NQDS QWI WELL INJ8;0.0
1;base0377;NQDS BHP WELL INJ8;-0.1853773109403891
1;base0377;NQDS QWI WELL INJ9;0.0
1;base0377;NQDS BHP WELL INJ9;-0.4652854943790032
1;base0378;NQDS QL WELL WILDCAT;2.204075133872198E-10
1;base0378;NQDS QW WELL WILDCAT;-3.977320754526774
1;base0378;NQDS QO WELL WILDCAT;0.1097190340556455
1;base0378;NQDS BHP WELL WILDCAT;-0.4445827323134148
1;base0378;NQDS QL WELL PROD1;-3.673333870252169E-10
1;base0378;NQDS QW WELL PROD1;-16.51453060858588
1;base0378;NQDS QO WELL PROD1;1.53147165626034
1;base0378;NQDS BHP WELL PROD1;-0.1953630171539919
1;base0378;NQDS QL WELL PROD2;5.000235960737108E-10
1;base0378;NQDS QW WELL PROD2;-35.46471841423433
1;base0378;NQDS QO WELL PROD2;7.991599165423818
1;base0378;NQDS BHP WELL PROD2;-0.1175080858081158
1;base0378;NQDS QL WELL PROD3;1.966288001395476E-14
1;base0378;NQDS QW WELL PROD3;5.538230491125102E-13
1;base0378;NQDS QO WELL PROD3;0.0
1;base0378;NQDS BHP WELL PROD3;-0.6638107444873297
1;base0378;NQDS QL WELL PROD4;3.490047173409485E-10
1;base0378;NQDS QW WELL PROD4;-5.27699588059956
1;base0378;NQDS QO WELL PROD4;0.4005648816967037
1;base0378;NQDS BHP WELL PROD4;-0.3554350730800325
1;base0378;NQDS QL WELL PROD5;8.834991118773119E-15
1;base0378;NQDS QW WELL PROD5;2.91365816298625E-13
1;base0378;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0378;NQDS BHP WELL PROD5;-0.7325983079089508
1;base0378;NQDS QL WELL PROD6;3.340164238931943E-10
1;base0378;NQDS QW WELL PROD6;-37.45445761649813
1;base0378;NQDS QO WELL PROD6;1.471061441574814
1;base0378;NQDS BHP WELL PROD6;-0.3370623130611538
1;base0378;NQDS QL WELL PROD7;-5.072195731203712E-10
1;base0378;NQDS QW WELL PROD7;1.403272020154688
1;base0378;NQDS QO WELL PROD7;-0.1581846002686691
1;base0378;NQDS BHP WELL PROD7;-0.5541118567288179
1;base0378;NQDS QL WELL PROD8;-3.667482536877397E-10
1;base0378;NQDS QW WELL PROD8;2.16623517217027
1;base0378;NQDS QO WELL PROD8;-0.03735636207784411
1;base0378;NQDS BHP WELL PROD8;0.3682823195136407
1;base0378;NQDS QL WELL PROD9;8.371356087304543E-15
1;base0378;NQDS QW WELL PROD9;-59.35529976322622
1;base0378;NQDS QO WELL PROD9;1.394575148902702
1;base0378;NQDS BHP WELL PROD9;-0.2402252531915794
1;base0378;NQDS QL WELL PROD10;2.253583352995146E-10
1;base0378;NQDS QW WELL PROD10;-38.53458512862989
1;base0378;NQDS QO WELL PROD10;0.9444639866919547
1;base0378;NQDS BHP WELL PROD10;-0.3172161401324314
1;base0378;NQDS QWI WELL INJ1;0.0
1;base0378;NQDS BHP WELL INJ1;0.5332035446085237
1;base0378;NQDS QWI WELL INJ2;0.0
1;base0378;NQDS BHP WELL INJ2;-0.1444700805143252
1;base0378;NQDS QWI WELL INJ3;0.0
1;base0378;NQDS BHP WELL INJ3;-0.2542971915922581
1;base0378;NQDS QWI WELL INJ4;0.0
1;base0378;NQDS BHP WELL INJ4;-0.6347860419172159
1;base0378;NQDS QWI WELL INJ5;0.0
1;base0378;NQDS BHP WELL INJ5;-0.3590837965794171
1;base0378;NQDS QWI WELL INJ6;0.0
1;base0378;NQDS BHP WELL INJ6;0.4954375813974554
1;base0378;NQDS QWI WELL INJ7;0.0
1;base0378;NQDS BHP WELL INJ7;-1.987302616788725
1;base0378;NQDS QWI WELL INJ8;0.0
1;base0378;NQDS BHP WELL INJ8;-0.3747205303945279
1;base0378;NQDS QWI WELL INJ9;0.0
1;base0378;NQDS BHP WELL INJ9;-0.4091988636444469
1;base0379;NQDS QL WELL WILDCAT;1.152865192071748E-10
1;base0379;NQDS QW WELL WILDCAT;-7.813245424876675
1;base0379;NQDS QO WELL WILDCAT;0.2155348521035965
1;base0379;NQDS BHP WELL WILDCAT;-0.5306861377628064
1;base0379;NQDS QL WELL PROD1;-4.194340406453845E-10
1;base0379;NQDS QW WELL PROD1;-14.90239077900515
1;base0379;NQDS QO WELL PROD1;1.381981889345418
1;base0379;NQDS BHP WELL PROD1;-0.2710890963697327
1;base0379;NQDS QL WELL PROD2;-3.514316286356918E-10
1;base0379;NQDS QW WELL PROD2;-8.701375592319202
1;base0379;NQDS QO WELL PROD2;1.960637450982183
1;base0379;NQDS BHP WELL PROD2;-0.1461757122466305
1;base0379;NQDS QL WELL PROD3;2.235758743948403E-14
1;base0379;NQDS QW WELL PROD3;6.297219551635867E-13
1;base0379;NQDS QO WELL PROD3;0.0
1;base0379;NQDS BHP WELL PROD3;-0.7269373506609
1;base0379;NQDS QL WELL PROD4;4.395853852493958E-10
1;base0379;NQDS QW WELL PROD4;3.1730095290112
1;base0379;NQDS QO WELL PROD4;-0.2408357223622225
1;base0379;NQDS BHP WELL PROD4;-0.564987277495517
1;base0379;NQDS QL WELL PROD5;1.038189913790973E-14
1;base0379;NQDS QW WELL PROD5;3.423807082974318E-13
1;base0379;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0379;NQDS BHP WELL PROD5;-0.9342597040348724
1;base0379;NQDS QL WELL PROD6;-2.949006567799555E-10
1;base0379;NQDS QW WELL PROD6;-32.94213436391679
1;base0379;NQDS QO WELL PROD6;1.2938160935659
1;base0379;NQDS BHP WELL PROD6;-0.4856370742273018
1;base0379;NQDS QL WELL PROD7;-6.209588738508544E-10
1;base0379;NQDS QW WELL PROD7;-8.835216810757364
1;base0379;NQDS QO WELL PROD7;0.9963850202619733
1;base0379;NQDS BHP WELL PROD7;-0.9002767716902154
1;base0379;NQDS QL WELL PROD8;2.527209401973491E-10
1;base0379;NQDS QW WELL PROD8;-8.506819060866759
1;base0379;NQDS QO WELL PROD8;0.1467255616660913
1;base0379;NQDS BHP WELL PROD8;0.4181089571637218
1;base0379;NQDS QL WELL PROD9;4.001467162859973E-14
1;base0379;NQDS QW WELL PROD9;-59.35529804676411
1;base0379;NQDS QO WELL PROD9;1.394575148902702
1;base0379;NQDS BHP WELL PROD9;-0.6300696239004107
1;base0379;NQDS QL WELL PROD10;2.514871326537535E-10
1;base0379;NQDS QW WELL PROD10;-4.314688174561992
1;base0379;NQDS QO WELL PROD10;0.1057343907292648
1;base0379;NQDS BHP WELL PROD10;-0.3592009799768568
1;base0379;NQDS QWI WELL INJ1;0.0
1;base0379;NQDS BHP WELL INJ1;0.2747261932691749
1;base0379;NQDS QWI WELL INJ2;0.0
1;base0379;NQDS BHP WELL INJ2;-0.1491709129252845
1;base0379;NQDS QWI WELL INJ3;0.0
1;base0379;NQDS BHP WELL INJ3;-0.2592294580554644
1;base0379;NQDS QWI WELL INJ4;0.0
1;base0379;NQDS BHP WELL INJ4;-0.2476714495290622
1;base0379;NQDS QWI WELL INJ5;0.0
1;base0379;NQDS BHP WELL INJ5;-0.2241085903196694
1;base0379;NQDS QWI WELL INJ6;0.0
1;base0379;NQDS BHP WELL INJ6;-0.3304890620199844
1;base0379;NQDS QWI WELL INJ7;0.0
1;base0379;NQDS BHP WELL INJ7;-1.091156812465847
1;base0379;NQDS QWI WELL INJ8;0.0
1;base0379;NQDS BHP WELL INJ8;-0.1780033099129948
1;base0379;NQDS QWI WELL INJ9;0.0
1;base0379;NQDS BHP WELL INJ9;-0.3983645957414642
1;base0380;NQDS QL WELL WILDCAT;-1.729873718047063E-10
1;base0380;NQDS QW WELL WILDCAT;-9.516883825681994
1;base0380;NQDS QO WELL WILDCAT;0.2625275924048122
1;base0380;NQDS BHP WELL WILDCAT;-0.5642588611237501
1;base0380;NQDS QL WELL PROD1;4.65125221414632E-10
1;base0380;NQDS QW WELL PROD1;-3.178483103361068
1;base0380;NQDS QO WELL PROD1;0.2947535251371095
1;base0380;NQDS BHP WELL PROD1;-0.2691883634073887
1;base0380;NQDS QL WELL PROD2;6.7670179491983E-10
1;base0380;NQDS QW WELL PROD2;14.46333802168442
1;base0380;NQDS QO WELL PROD2;-3.259808594835464
1;base0380;NQDS BHP WELL PROD2;0.3282405368597045
1;base0380;NQDS QL WELL PROD3;1.724774552906059E-14
1;base0380;NQDS QW WELL PROD3;4.857985713406071E-13
1;base0380;NQDS QO WELL PROD3;0.0
1;base0380;NQDS BHP WELL PROD3;-0.668735167928663
1;base0380;NQDS QL WELL PROD4;3.835949922993441E-10
1;base0380;NQDS QW WELL PROD4;-4.105372022518793
1;base0380;NQDS QO WELL PROD4;0.3116210124506409
1;base0380;NQDS BHP WELL PROD4;-0.4917822155466494
1;base0380;NQDS QL WELL PROD5;5.891946415216565E-15
1;base0380;NQDS QW WELL PROD5;1.943082628809394E-13
1;base0380;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0380;NQDS BHP WELL PROD5;-0.8676319443125923
1;base0380;NQDS QL WELL PROD6;3.209479444238418E-10
1;base0380;NQDS QW WELL PROD6;-46.23979925255779
1;base0380;NQDS QO WELL PROD6;1.816134933172219
1;base0380;NQDS BHP WELL PROD6;-0.503287330817825
1;base0380;NQDS QL WELL PROD7;-3.752144293021426E-10
1;base0380;NQDS QW WELL PROD7;14.03811307178169
1;base0380;NQDS QO WELL PROD7;-1.582898346644457
1;base0380;NQDS BHP WELL PROD7;-0.7602491926429753
1;base0380;NQDS QL WELL PROD8;2.379629597087284E-10
1;base0380;NQDS QW WELL PROD8;-17.14868924249974
1;base0380;NQDS QO WELL PROD8;0.2957900130161819
1;base0380;NQDS BHP WELL PROD8;0.5698541660469789
1;base0380;NQDS QL WELL PROD9;7.091552003894407E-11
1;base0380;NQDS QW WELL PROD9;-59.35427439989009
1;base0380;NQDS QO WELL PROD9;1.394550950154934
1;base0380;NQDS BHP WELL PROD9;-0.3492079523642052
1;base0380;NQDS QL WELL PROD10;-2.273534842739649E-10
1;base0380;NQDS QW WELL PROD10;-1.417642495887427
1;base0380;NQDS QO WELL PROD10;0.03474785532253661
1;base0380;NQDS BHP WELL PROD10;-0.3981064698429859
1;base0380;NQDS QWI WELL INJ1;0.0
1;base0380;NQDS BHP WELL INJ1;0.3940910447095312
1;base0380;NQDS QWI WELL INJ2;0.0
1;base0380;NQDS BHP WELL INJ2;-0.2264153933788627
1;base0380;NQDS QWI WELL INJ3;0.0
1;base0380;NQDS BHP WELL INJ3;-0.3230042035777001
1;base0380;NQDS QWI WELL INJ4;0.0
1;base0380;NQDS BHP WELL INJ4;-0.4229288278047683
1;base0380;NQDS QWI WELL INJ5;0.0
1;base0380;NQDS BHP WELL INJ5;-0.3011152074432345
1;base0380;NQDS QWI WELL INJ6;0.0
1;base0380;NQDS BHP WELL INJ6;-0.3430591440608554
1;base0380;NQDS QWI WELL INJ7;0.0
1;base0380;NQDS BHP WELL INJ7;-0.5106189748797181
1;base0380;NQDS QWI WELL INJ8;0.0
1;base0380;NQDS BHP WELL INJ8;-0.2136622853658966
1;base0380;NQDS QWI WELL INJ9;0.0
1;base0380;NQDS BHP WELL INJ9;-0.4050901036610982
1;base0381;NQDS QL WELL WILDCAT;-1.504094275727811E-10
1;base0381;NQDS QW WELL WILDCAT;-4.200719238503529
1;base0381;NQDS QO WELL WILDCAT;0.1158794298822323
1;base0381;NQDS BHP WELL WILDCAT;-0.4358118965248368
1;base0381;NQDS QL WELL PROD1;5.491633718241879E-10
1;base0381;NQDS QW WELL PROD1;-3.915477936113881
1;base0381;NQDS QO WELL PROD1;0.3631013588069439
1;base0381;NQDS BHP WELL PROD1;-0.2093821850860299
1;base0381;NQDS QL WELL PROD2;-3.431978163247577E-10
1;base0381;NQDS QW WELL PROD2;-39.11081449401371
1;base0381;NQDS QO WELL PROD2;8.813216895997883
1;base0381;NQDS BHP WELL PROD2;-0.1232830850643736
1;base0381;NQDS QL WELL PROD3;1.162160734301736E-14
1;base0381;NQDS QW WELL PROD3;3.273332294013061E-13
1;base0381;NQDS QO WELL PROD3;0.0
1;base0381;NQDS BHP WELL PROD3;-0.4167411064376891
1;base0381;NQDS QL WELL PROD4;2.628892463438567E-10
1;base0381;NQDS QW WELL PROD4;-5.227744947005085
1;base0381;NQDS QO WELL PROD4;0.3967931695035022
1;base0381;NQDS BHP WELL PROD4;-0.3999140012133641
1;base0381;NQDS QL WELL PROD5;1.067531279757624E-14
1;base0381;NQDS QW WELL PROD5;3.520570859318409E-13
1;base0381;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0381;NQDS BHP WELL PROD5;-0.9737225265739681
1;base0381;NQDS QL WELL PROD6;-5.075767471669799E-10
1;base0381;NQDS QW WELL PROD6;-26.97351656200905
1;base0381;NQDS QO WELL PROD6;1.059389806372062
1;base0381;NQDS BHP WELL PROD6;-0.3978401815765162
1;base0381;NQDS QL WELL PROD7;6.420404824949701E-10
1;base0381;NQDS QW WELL PROD7;-1.088645476834914
1;base0381;NQDS QO WELL PROD7;0.1227475521130907
1;base0381;NQDS BHP WELL PROD7;-0.5917195203420558
1;base0381;NQDS QL WELL PROD8;-2.980858134241585E-10
1;base0381;NQDS QW WELL PROD8;-1.260730971563206
1;base0381;NQDS QO WELL PROD8;0.02174479533603788
