VERSION;7.2.1.201802190531
DATE;05/09/2018 10:24
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0182;NQDS QL WELL PROD3;9.095194266954117E-11
1;base0182;NQDS QW WELL PROD3;0.002935804698887738
1;base0182;NQDS QO WELL PROD3;-2.602830100893298E-5
1;base0182;NQDS BHP WELL PROD3;-0.7283620581957373
1;base0182;NQDS QL WELL PROD4;2.525734742981393E-10
1;base0182;NQDS QW WELL PROD4;-18.52196939626449
1;base0182;NQDS QO WELL PROD4;1.405931510056046
1;base0182;NQDS BHP WELL PROD4;-0.6024771111034225
1;base0182;NQDS QL WELL PROD5;8.218605841907442E-15
1;base0182;NQDS QW WELL PROD5;2.710382803753788E-13
1;base0182;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0182;NQDS BHP WELL PROD5;-1.205212044591064
1;base0182;NQDS QL WELL PROD6;4.619374379737469E-10
1;base0182;NQDS QW WELL PROD6;-31.55348356363175
1;base0182;NQDS QO WELL PROD6;1.239308710368184
1;base0182;NQDS BHP WELL PROD6;-9.072847872644
1;base0182;NQDS QL WELL PROD7;5.676001348271152E-10
1;base0182;NQDS QW WELL PROD7;-1.106785170326645
1;base0182;NQDS QO WELL PROD7;0.1247852023514292
1;base0182;NQDS BHP WELL PROD7;-0.5972906733131725
1;base0182;NQDS QL WELL PROD8;2.599121723375961E-10
1;base0182;NQDS QW WELL PROD8;-1.745346702412108
1;base0182;NQDS QO WELL PROD8;0.03009436387754798
1;base0182;NQDS BHP WELL PROD8;-0.5255280266887606
1;base0182;NQDS QL WELL PROD9;-3.769288385468515E-10
1;base0182;NQDS QW WELL PROD9;-4.122328024710137
1;base0182;NQDS QO WELL PROD9;0.09684634128679069
1;base0182;NQDS BHP WELL PROD9;-0.3373832727949899
1;base0182;NQDS QL WELL PROD10;-3.698152855664357E-10
1;base0182;NQDS QW WELL PROD10;4.532543745213265
1;base0182;NQDS QO WELL PROD10;-0.1111068280459382
1;base0182;NQDS BHP WELL PROD10;-0.434542997108259
1;base0182;NQDS QWI WELL INJ1;0.0
1;base0182;NQDS BHP WELL INJ1;-0.27012514994928
1;base0182;NQDS QWI WELL INJ2;0.0
1;base0182;NQDS BHP WELL INJ2;-0.2112530526870797
1;base0182;NQDS QWI WELL INJ3;0.0
1;base0182;NQDS BHP WELL INJ3;-0.3034908443719626
1;base0182;NQDS QWI WELL INJ4;0.0
1;base0182;NQDS BHP WELL INJ4;-0.5569319886579353
1;base0182;NQDS QWI WELL INJ5;0.0
1;base0182;NQDS BHP WELL INJ5;-0.2675679751012773
1;base0182;NQDS QWI WELL INJ6;0.0
1;base0182;NQDS BHP WELL INJ6;-0.2737925307964789
1;base0182;NQDS QWI WELL INJ7;0.0
1;base0182;NQDS BHP WELL INJ7;-0.8855317471897903
1;base0182;NQDS QWI WELL INJ8;0.0
1;base0182;NQDS BHP WELL INJ8;-0.2213782945232616
1;base0182;NQDS QWI WELL INJ9;0.0
1;base0182;NQDS BHP WELL INJ9;-0.396869786589085
1;base0183;NQDS QL WELL WILDCAT;1.862032479060686E-10
1;base0183;NQDS QW WELL WILDCAT;-1.912365270639941
1;base0183;NQDS QO WELL WILDCAT;0.05274816311742164
1;base0183;NQDS BHP WELL WILDCAT;-0.7505615701607402
1;base0183;NQDS QL WELL PROD1;4.657327780994555E-10
1;base0183;NQDS QW WELL PROD1;-1.106119961442184
1;base0183;NQDS QO WELL PROD1;0.1025777163684977
1;base0183;NQDS BHP WELL PROD1;-0.3305420677020493
1;base0183;NQDS QL WELL PROD2;3.888359911829298E-10
1;base0183;NQDS QW WELL PROD2;0.8626292123969461
1;base0183;NQDS QO WELL PROD2;-0.1944775902559064
1;base0183;NQDS BHP WELL PROD2;-0.2711379445660006
1;base0183;NQDS QL WELL PROD3;5.493268291271616E-11
1;base0183;NQDS QW WELL PROD3;3.320566817044421E-8
1;base0183;NQDS QO WELL PROD3;-2.717135461186304E-10
1;base0183;NQDS BHP WELL PROD3;-0.814691139708892
1;base0183;NQDS QL WELL PROD4;-3.991370972326882E-10
1;base0183;NQDS QW WELL PROD4;-4.379430158076453
1;base0183;NQDS QO WELL PROD4;0.3324427326251024
1;base0183;NQDS BHP WELL PROD4;-0.6098656844424386
1;base0183;NQDS QL WELL PROD5;1.820551522045991E-11
1;base0183;NQDS QW WELL PROD5;6.003927714284963E-10
1;base0183;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0183;NQDS BHP WELL PROD5;-8.244453005671781
1;base0183;NQDS QL WELL PROD6;-6.729024307681995E-10
1;base0183;NQDS QW WELL PROD6;-8.46611765126868
1;base0183;NQDS QO WELL PROD6;0.3324951496095104
1;base0183;NQDS BHP WELL PROD6;-0.6414192202737748
1;base0183;NQDS QL WELL PROD7;6.092540073324786E-10
1;base0183;NQDS QW WELL PROD7;-0.7235531895648046
1;base0183;NQDS QO WELL PROD7;0.08157804016229307
1;base0183;NQDS BHP WELL PROD7;-0.70619815434167
1;base0183;NQDS QL WELL PROD8;-5.076988045294761E-10
1;base0183;NQDS QW WELL PROD8;2.274751377375493
1;base0183;NQDS QO WELL PROD8;-0.03924031602926023
1;base0183;NQDS BHP WELL PROD8;-0.5491079610359189
1;base0183;NQDS QL WELL PROD9;3.271186514668301E-10
1;base0183;NQDS QW WELL PROD9;1.553700875170452
1;base0183;NQDS QO WELL PROD9;-0.03650974106771145
1;base0183;NQDS BHP WELL PROD9;0.3903890045221824
1;base0183;NQDS QL WELL PROD10;-2.268133746865062E-10
1;base0183;NQDS QW WELL PROD10;-1.267960293758414
1;base0183;NQDS QO WELL PROD10;0.03107077075177788
1;base0183;NQDS BHP WELL PROD10;-0.4391174785620176
1;base0183;NQDS QWI WELL INJ1;0.0
1;base0183;NQDS BHP WELL INJ1;-0.2822755615878092
1;base0183;NQDS QWI WELL INJ2;0.0
1;base0183;NQDS BHP WELL INJ2;-0.2151522893502362
1;base0183;NQDS QWI WELL INJ3;0.0
1;base0183;NQDS BHP WELL INJ3;0.405047860530373
1;base0183;NQDS QWI WELL INJ4;0.0
1;base0183;NQDS BHP WELL INJ4;-0.7702312175157491
1;base0183;NQDS QWI WELL INJ5;0.0
1;base0183;NQDS BHP WELL INJ5;-0.3029490248868004
1;base0183;NQDS QWI WELL INJ6;0.0
1;base0183;NQDS BHP WELL INJ6;-0.4039272650862369
1;base0183;NQDS QWI WELL INJ7;0.0
1;base0183;NQDS BHP WELL INJ7;-0.5435690263863073
1;base0183;NQDS QWI WELL INJ8;0.0
1;base0183;NQDS BHP WELL INJ8;-0.2302545662191066
1;base0183;NQDS QWI WELL INJ9;0.0
1;base0183;NQDS BHP WELL INJ9;-0.470792706861694
1;base0184;NQDS QL WELL WILDCAT;-1.825005994078048E-10
1;base0184;NQDS QW WELL WILDCAT;-2.263919468757822
1;base0184;NQDS QO WELL WILDCAT;0.06245307443829682
1;base0184;NQDS BHP WELL WILDCAT;-0.6295349259576095
1;base0184;NQDS QL WELL PROD1;4.483693305097628E-10
1;base0184;NQDS QW WELL PROD1;-4.620395002843571
1;base0184;NQDS QO WELL PROD1;0.428485816497811
1;base0184;NQDS BHP WELL PROD1;-0.3149131452450684
1;base0184;NQDS QL WELL PROD2;-5.129571509884822E-10
1;base0184;NQDS QW WELL PROD2;1.204592623276096
1;base0184;NQDS QO WELL PROD2;-0.2715192236820098
1;base0184;NQDS BHP WELL PROD2;0.240023458441724
1;base0184;NQDS QL WELL PROD3;2.157096803836591E-14
1;base0184;NQDS QW WELL PROD3;6.0756609829475E-13
1;base0184;NQDS QO WELL PROD3;0.0
1;base0184;NQDS BHP WELL PROD3;-0.7442278482984809
1;base0184;NQDS QL WELL PROD4;-3.210558076435321E-10
1;base0184;NQDS QW WELL PROD4;3.482047068774184
1;base0184;NQDS QO WELL PROD4;-0.2642576156484957
1;base0184;NQDS BHP WELL PROD4;-0.6141503386811845
1;base0184;NQDS QL WELL PROD5;2.232151233896772E-14
1;base0184;NQDS QW WELL PROD5;7.361326770146552E-13
1;base0184;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0184;NQDS BHP WELL PROD5;-1.40165160236157
1;base0184;NQDS QL WELL PROD6;4.285844178793175E-10
1;base0184;NQDS QW WELL PROD6;-45.76057165675937
1;base0184;NQDS QO WELL PROD6;1.797307493557178
1;base0184;NQDS BHP WELL PROD6;-5.357687355001905
1;base0184;NQDS QL WELL PROD7;4.636445515461974E-10
1;base0184;NQDS QW WELL PROD7;-15.62175605521076
1;base0184;NQDS QO WELL PROD7;1.761729636225358
1;base0184;NQDS BHP WELL PROD7;-0.7524104586160489
1;base0184;NQDS QL WELL PROD8;3.010168767101278E-10
1;base0184;NQDS QW WELL PROD8;-5.055055836209517
1;base0184;NQDS QO WELL PROD8;0.08718263244980036
1;base0184;NQDS BHP WELL PROD8;-0.471785333287217
1;base0184;NQDS QL WELL PROD9;-3.866503012693105E-10
1;base0184;NQDS QW WELL PROD9;-4.325824574672498
1;base0184;NQDS QO WELL PROD9;0.1016270955658878
1;base0184;NQDS BHP WELL PROD9;-0.3141296851821671
1;base0184;NQDS QL WELL PROD10;-1.393792933551142E-10
1;base0184;NQDS QW WELL PROD10;-3.483512738442683
1;base0184;NQDS QO WELL PROD10;0.08536924449498999
1;base0184;NQDS BHP WELL PROD10;-0.4021012819406681
1;base0184;NQDS QWI WELL INJ1;0.0
1;base0184;NQDS BHP WELL INJ1;-0.2670583492849404
1;base0184;NQDS QWI WELL INJ2;0.0
1;base0184;NQDS BHP WELL INJ2;-0.1818361242463475
1;base0184;NQDS QWI WELL INJ3;0.0
1;base0184;NQDS BHP WELL INJ3;0.3071354137723747
1;base0184;NQDS QWI WELL INJ4;0.0
1;base0184;NQDS BHP WELL INJ4;-0.560885588780245
1;base0184;NQDS QWI WELL INJ5;0.0
1;base0184;NQDS BHP WELL INJ5;-0.2295870804597048
1;base0184;NQDS QWI WELL INJ6;0.0
1;base0184;NQDS BHP WELL INJ6;-0.4271734494284984
1;base0184;NQDS QWI WELL INJ7;0.0
1;base0184;NQDS BHP WELL INJ7;-0.4400467343327332
1;base0184;NQDS QWI WELL INJ8;0.0
1;base0184;NQDS BHP WELL INJ8;0.2106185135758516
1;base0184;NQDS QWI WELL INJ9;0.0
1;base0184;NQDS BHP WELL INJ9;-0.4534123396084471
1;base0185;NQDS QL WELL WILDCAT;1.311832622711168E-10
1;base0185;NQDS QW WELL WILDCAT;4.245520665289902
1;base0185;NQDS QO WELL WILDCAT;-0.1171030116781866
1;base0185;NQDS BHP WELL WILDCAT;-0.7946135105302237
1;base0185;NQDS QL WELL PROD1;4.297835408439991E-10
1;base0185;NQDS QW WELL PROD1;3.403392390383731
1;base0185;NQDS QO WELL PROD1;-0.3156168010220512
1;base0185;NQDS BHP WELL PROD1;-0.3540656218542141
1;base0185;NQDS QL WELL PROD2;4.840087137126504E-10
1;base0185;NQDS QW WELL PROD2;10.85481402796958
1;base0185;NQDS QO WELL PROD2;-2.44646970820216
1;base0185;NQDS BHP WELL PROD2;0.3663598045257728
1;base0185;NQDS QL WELL PROD3;1.722116900927799E-14
1;base0185;NQDS QW WELL PROD3;4.850500192866684E-13
1;base0185;NQDS QO WELL PROD3;0.0
1;base0185;NQDS BHP WELL PROD3;-0.7029305098396071
1;base0185;NQDS QL WELL PROD4;4.60437987839201E-10
1;base0185;NQDS QW WELL PROD4;-7.945555718292654
1;base0185;NQDS QO WELL PROD4;0.6031453573573867
1;base0185;NQDS BHP WELL PROD4;-0.6706137388585379
1;base0185;NQDS QL WELL PROD5;7.775795141732014E-12
1;base0185;NQDS QW WELL PROD5;9.909837438842713E-8
1;base0185;NQDS QO WELL PROD5;7.465820703480998E-10
1;base0185;NQDS BHP WELL PROD5;-1.658658266088759
1;base0185;NQDS QL WELL PROD6;4.186860471898795E-10
1;base0185;NQDS QW WELL PROD6;-43.85430399487779
1;base0185;NQDS QO WELL PROD6;1.72244359952361
1;base0185;NQDS BHP WELL PROD6;-9.217614907542462
1;base0185;NQDS QL WELL PROD7;6.499823963962562E-10
1;base0185;NQDS QW WELL PROD7;1.239104538028963
1;base0185;NQDS QO WELL PROD7;-0.139697509017962
1;base0185;NQDS BHP WELL PROD7;-0.6114419047641291
1;base0185;NQDS QL WELL PROD8;2.214538359363904E-10
1;base0185;NQDS QW WELL PROD8;-1.009627571873964
1;base0185;NQDS QO WELL PROD8;0.01740228226889326
1;base0185;NQDS BHP WELL PROD8;0.6006918652261611
1;base0185;NQDS QL WELL PROD9;-3.15335205670247E-10
1;base0185;NQDS QW WELL PROD9;18.94611100349518
1;base0185;NQDS QO WELL PROD9;-0.4451742282909829
1;base0185;NQDS BHP WELL PROD9;0.5088433392649565
1;base0185;NQDS QL WELL PROD10;-2.254568707068252E-10
1;base0185;NQDS QW WELL PROD10;-0.5936593204976514
1;base0185;NQDS QO WELL PROD10;0.01454923950600658
1;base0185;NQDS BHP WELL PROD10;-0.4765333479686928
1;base0185;NQDS QWI WELL INJ1;0.0
1;base0185;NQDS BHP WELL INJ1;-0.3743019784393529
1;base0185;NQDS QWI WELL INJ2;0.0
1;base0185;NQDS BHP WELL INJ2;-0.2056502195478403
1;base0185;NQDS QWI WELL INJ3;0.0
1;base0185;NQDS BHP WELL INJ3;0.3663909640797646
1;base0185;NQDS QWI WELL INJ4;0.0
1;base0185;NQDS BHP WELL INJ4;-0.6406412015109113
1;base0185;NQDS QWI WELL INJ5;0.0
1;base0185;NQDS BHP WELL INJ5;-0.2935751325707464
1;base0185;NQDS QWI WELL INJ6;0.0
1;base0185;NQDS BHP WELL INJ6;-0.511591366058621
1;base0185;NQDS QWI WELL INJ7;0.0
1;base0185;NQDS BHP WELL INJ7;-0.8630527118081817
1;base0185;NQDS QWI WELL INJ8;0.0
1;base0185;NQDS BHP WELL INJ8;-0.2601600907264066
1;base0185;NQDS QWI WELL INJ9;0.0
1;base0185;NQDS BHP WELL INJ9;-0.4523195034344726
1;base0186;NQDS QL WELL WILDCAT;1.495088226437724E-10
1;base0186;NQDS QW WELL WILDCAT;-2.108363757236388
1;base0186;NQDS QO WELL WILDCAT;0.05816342233694841
1;base0186;NQDS BHP WELL WILDCAT;-0.6216891795108421
1;base0186;NQDS QL WELL PROD1;-5.399535376543522E-10
1;base0186;NQDS QW WELL PROD1;0.3230146299229611
1;base0186;NQDS QO WELL PROD1;-0.02996369694015108
1;base0186;NQDS BHP WELL PROD1;-0.3160121516735183
1;base0186;NQDS QL WELL PROD2;5.162558991430269E-10
1;base0186;NQDS QW WELL PROD2;1.024699024622563
1;base0186;NQDS QO WELL PROD2;-0.2309840266731304
1;base0186;NQDS BHP WELL PROD2;0.2411177925983407
1;base0186;NQDS QL WELL PROD3;-2.115996019725924E-10
1;base0186;NQDS QW WELL PROD3;0.3486994018109172
1;base0186;NQDS QO WELL PROD3;-0.003095576820223784
1;base0186;NQDS BHP WELL PROD3;-0.6176897644302317
1;base0186;NQDS QL WELL PROD4;4.335418116764063E-10
1;base0186;NQDS QW WELL PROD4;-11.87531140947941
1;base0186;NQDS QO WELL PROD4;0.9014199457710834
1;base0186;NQDS BHP WELL PROD4;-0.6567284403099997
1;base0186;NQDS QL WELL PROD5;2.677295798976575E-14
1;base0186;NQDS QW WELL PROD5;8.829352123333144E-13
1;base0186;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0186;NQDS BHP WELL PROD5;-1.62128920233843
1;base0186;NQDS QL WELL PROD6;-5.438538633981909E-10
1;base0186;NQDS QW WELL PROD6;-34.89937338130379
1;base0186;NQDS QO WELL PROD6;1.370702600867307
1;base0186;NQDS BHP WELL PROD6;-15.97562981924407
1;base0186;NQDS QL WELL PROD7;-4.76725989446332E-10
1;base0186;NQDS QW WELL PROD7;1.383175010537424
1;base0186;NQDS QO WELL PROD7;-0.1559583885538592
1;base0186;NQDS BHP WELL PROD7;-0.6311456063159758
1;base0186;NQDS QL WELL PROD8;3.216397859680174E-10
1;base0186;NQDS QW WELL PROD8;-12.21476679352115
1;base0186;NQDS QO WELL PROD8;0.2106809404811578
1;base0186;NQDS BHP WELL PROD8;0.5441682003795161
1;base0186;NQDS QL WELL PROD9;4.568314322208681E-10
1;base0186;NQDS QW WELL PROD9;-5.42652636530914
1;base0186;NQDS QO WELL PROD9;0.1274913314832703
1;base0186;NQDS BHP WELL PROD9;0.3502185123505692
1;base0186;NQDS QL WELL PROD10;-3.046615217728276E-10
1;base0186;NQDS QW WELL PROD10;0.9782785706215077
1;base0186;NQDS QO WELL PROD10;-0.02398058284515694
1;base0186;NQDS BHP WELL PROD10;-0.4327939735986714
1;base0186;NQDS QWI WELL INJ1;0.0
1;base0186;NQDS BHP WELL INJ1;-0.2213794444777659
1;base0186;NQDS QWI WELL INJ2;0.0
1;base0186;NQDS BHP WELL INJ2;-0.2031621282849028
1;base0186;NQDS QWI WELL INJ3;0.0
1;base0186;NQDS BHP WELL INJ3;0.3231990632588176
1;base0186;NQDS QWI WELL INJ4;0.0
1;base0186;NQDS BHP WELL INJ4;-0.69415007089643
1;base0186;NQDS QWI WELL INJ5;0.0
1;base0186;NQDS BHP WELL INJ5;-0.2753470607035708
1;base0186;NQDS QWI WELL INJ6;0.0
1;base0186;NQDS BHP WELL INJ6;-0.3935005213822435
1;base0186;NQDS QWI WELL INJ7;0.0
1;base0186;NQDS BHP WELL INJ7;-0.8560590683166428
1;base0186;NQDS QWI WELL INJ8;0.0
1;base0186;NQDS BHP WELL INJ8;0.2171350574442274
1;base0186;NQDS QWI WELL INJ9;0.0
1;base0186;NQDS BHP WELL INJ9;-0.4063297477699205
1;base0187;NQDS QL WELL WILDCAT;1.91898381555097E-10
1;base0187;NQDS QW WELL WILDCAT;-1.347905860226236
1;base0187;NQDS QO WELL WILDCAT;0.03718388816725625
1;base0187;NQDS BHP WELL WILDCAT;-0.6431894837408365
1;base0187;NQDS QL WELL PROD1;4.671784588607681E-10
1;base0187;NQDS QW WELL PROD1;1.424034052729265
1;base0187;NQDS QO WELL PROD1;-0.1320709973324422
1;base0187;NQDS BHP WELL PROD1;-0.3369558352499063
1;base0187;NQDS QL WELL PROD2;5.532543249837693E-10
1;base0187;NQDS QW WELL PROD2;5.983403815929857
1;base0187;NQDS QO WELL PROD2;-1.348648615422409
1;base0187;NQDS BHP WELL PROD2;0.2713636603982512
1;base0187;NQDS QL WELL PROD3;2.112385808233712E-14
1;base0187;NQDS QW WELL PROD3;5.949728363229184E-13
1;base0187;NQDS QO WELL PROD3;0.0
1;base0187;NQDS BHP WELL PROD3;-0.882210739782311
1;base0187;NQDS QL WELL PROD4;3.40483978991671E-10
1;base0187;NQDS QW WELL PROD4;3.399330160976237
1;base0187;NQDS QO WELL PROD4;-0.2579987291904377
1;base0187;NQDS BHP WELL PROD4;-0.6173285599608337
1;base0187;NQDS QL WELL PROD5;4.303695771488013E-11
1;base0187;NQDS QW WELL PROD5;1.099396041479665E-4
1;base0187;NQDS QO WELL PROD5;-7.453186237675107E-7
1;base0187;NQDS BHP WELL PROD5;-2.170531425083116
1;base0187;NQDS QL WELL PROD6;3.283169281259088E-10
1;base0187;NQDS QW WELL PROD6;-47.82176616245871
1;base0187;NQDS QO WELL PROD6;1.878267784254571
1;base0187;NQDS BHP WELL PROD6;-3.634055386088565
1;base0187;NQDS QL WELL PROD7;4.523618557577288E-10
1;base0187;NQDS QW WELL PROD7;-6.995891458878785
1;base0187;NQDS QO WELL PROD7;0.7889589478792044
1;base0187;NQDS BHP WELL PROD7;-0.6116489405688731
1;base0187;NQDS QL WELL PROD8;2.810970130085997E-10
1;base0187;NQDS QW WELL PROD8;-5.904772200711646
1;base0187;NQDS QO WELL PROD8;0.1018356020669255
1;base0187;NQDS BHP WELL PROD8;-0.547693153961888
1;base0187;NQDS QL WELL PROD9;3.849552197045835E-10
1;base0187;NQDS QW WELL PROD9;3.978309665358878
1;base0187;NQDS QO WELL PROD9;-0.09344823562407817
1;base0187;NQDS BHP WELL PROD9;-1.18814640979999
1;base0187;NQDS QL WELL PROD10;-2.346046794632542E-10
1;base0187;NQDS QW WELL PROD10;-0.6883235730444521
1;base0187;NQDS QO WELL PROD10;0.01686289780855518
1;base0187;NQDS BHP WELL PROD10;-0.421070947635065
1;base0187;NQDS QWI WELL INJ1;-0.04180031323817686
1;base0187;NQDS BHP WELL INJ1;2.927188229950341
1;base0187;NQDS QWI WELL INJ2;0.0
1;base0187;NQDS BHP WELL INJ2;-0.183993555858204
1;base0187;NQDS QWI WELL INJ3;0.0
1;base0187;NQDS BHP WELL INJ3;0.3425112953345085
1;base0187;NQDS QWI WELL INJ4;0.0
1;base0187;NQDS BHP WELL INJ4;-0.6289029348644022
1;base0187;NQDS QWI WELL INJ5;0.0
1;base0187;NQDS BHP WELL INJ5;-0.270045969522264
1;base0187;NQDS QWI WELL INJ6;0.0
1;base0187;NQDS BHP WELL INJ6;-0.3382400522208978
1;base0187;NQDS QWI WELL INJ7;0.0
1;base0187;NQDS BHP WELL INJ7;-0.4433799582759249
1;base0187;NQDS QWI WELL INJ8;0.0
1;base0187;NQDS BHP WELL INJ8;-0.2211987167716097
1;base0187;NQDS QWI WELL INJ9;0.0
1;base0187;NQDS BHP WELL INJ9;-0.4690016451749585
1;base0188;NQDS QL WELL WILDCAT;2.565380079976676E-10
1;base0188;NQDS QW WELL WILDCAT;2.70834997073362
1;base0188;NQDS QO WELL WILDCAT;-0.07470479427559305
1;base0188;NQDS BHP WELL WILDCAT;-0.7495636929103489
1;base0188;NQDS QL WELL PROD1;-5.732440791903224E-10
1;base0188;NQDS QW WELL PROD1;1.556550525690768
1;base0188;NQDS QO WELL PROD1;-0.1443537868827119
1;base0188;NQDS BHP WELL PROD1;-0.3405092233959689
1;base0188;NQDS QL WELL PROD2;-4.703509252512785E-10
1;base0188;NQDS QW WELL PROD2;-1.476500868180809
1;base0188;NQDS QO WELL PROD2;0.3326941736144786
1;base0188;NQDS BHP WELL PROD2;-0.2194820412261756
1;base0188;NQDS QL WELL PROD3;1.144048759957536E-14
1;base0188;NQDS QW WELL PROD3;3.222318257159694E-13
1;base0188;NQDS QO WELL PROD3;0.0
1;base0188;NQDS BHP WELL PROD3;-0.5562099031162562
1;base0188;NQDS QL WELL PROD4;-4.99184920659731E-10
1;base0188;NQDS QW WELL PROD4;-0.9147626205936072
1;base0188;NQDS QO WELL PROD4;0.0694407858358076
1;base0188;NQDS BHP WELL PROD4;-0.7281800599813015
1;base0188;NQDS QL WELL PROD5;-1.043434928742951E-10
1;base0188;NQDS QW WELL PROD5;0.02321750636618018
1;base0188;NQDS QO WELL PROD5;-1.748606621771902E-4
1;base0188;NQDS BHP WELL PROD5;-2.041617669982912
1;base0188;NQDS QL WELL PROD6;2.973816014098773E-10
1;base0188;NQDS QW WELL PROD6;-36.40333216941794
1;base0188;NQDS QO WELL PROD6;1.429778317630236
1;base0188;NQDS BHP WELL PROD6;-0.5312486917713265
1;base0188;NQDS QL WELL PROD7;-4.956868049462454E-10
1;base0188;NQDS QW WELL PROD7;-17.1432630017273
1;base0188;NQDS QO WELL PROD7;1.933298418290135
1;base0188;NQDS BHP WELL PROD7;-0.6766872663286261
1;base0188;NQDS QL WELL PROD8;-3.192678026182543E-10
1;base0188;NQDS QW WELL PROD8;2.112242910359811
1;base0188;NQDS QO WELL PROD8;-0.03642714210530291
1;base0188;NQDS BHP WELL PROD8;-0.5405190992857738
1;base0188;NQDS QL WELL PROD9;4.049949455633862E-10
1;base0188;NQDS QW WELL PROD9;6.130999529290104
1;base0188;NQDS QO WELL PROD9;-0.144068998097207
1;base0188;NQDS BHP WELL PROD9;0.3399039078429967
1;base0188;NQDS QL WELL PROD10;1.708091855179331E-10
1;base0188;NQDS QW WELL PROD10;-3.398933834512526
1;base0188;NQDS QO WELL PROD10;0.0832988099320485
1;base0188;NQDS BHP WELL PROD10;-0.4519636142490801
1;base0188;NQDS QWI WELL INJ1;0.0
1;base0188;NQDS BHP WELL INJ1;-0.30166279013497
1;base0188;NQDS QWI WELL INJ2;0.0
1;base0188;NQDS BHP WELL INJ2;-0.1922818387287526
1;base0188;NQDS QWI WELL INJ3;0.0
1;base0188;NQDS BHP WELL INJ3;0.3281829629316344
1;base0188;NQDS QWI WELL INJ4;0.0
1;base0188;NQDS BHP WELL INJ4;-0.5543168653706689
1;base0188;NQDS QWI WELL INJ5;0.0
1;base0188;NQDS BHP WELL INJ5;-0.2645714043251079
1;base0188;NQDS QWI WELL INJ6;0.0
1;base0188;NQDS BHP WELL INJ6;-0.4257990170360136
1;base0188;NQDS QWI WELL INJ7;0.0
1;base0188;NQDS BHP WELL INJ7;-1.046102004447121
1;base0188;NQDS QWI WELL INJ8;0.0
1;base0188;NQDS BHP WELL INJ8;-0.2107597010835576
1;base0188;NQDS QWI WELL INJ9;0.0
1;base0188;NQDS BHP WELL INJ9;-0.4112335593396325
1;base0189;NQDS QL WELL WILDCAT;1.574063582833514E-10
1;base0189;NQDS QW WELL WILDCAT;-6.624518453163703
1;base0189;NQDS QO WELL WILDCAT;0.1827445337506874
1;base0189;NQDS BHP WELL WILDCAT;-1.090143048897177
1;base0189;NQDS QL WELL PROD1;4.987326804861174E-10
1;base0189;NQDS QW WELL PROD1;2.062794581494075
1;base0189;NQDS QO WELL PROD1;-0.1912994811571811
1;base0189;NQDS BHP WELL PROD1;-0.2961846801328451
1;base0189;NQDS QL WELL PROD2;6.002765866255189E-10
1;base0189;NQDS QW WELL PROD2;-2.598566024923423
1;base0189;NQDS QO WELL PROD2;0.5854841823447177
1;base0189;NQDS BHP WELL PROD2;-0.2078523255329656
1;base0189;NQDS QL WELL PROD3;1.809282111368608E-14
1;base0189;NQDS QW WELL PROD3;5.09600900230153E-13
1;base0189;NQDS QO WELL PROD3;0.0
1;base0189;NQDS BHP WELL PROD3;-0.8172659026267964
1;base0189;NQDS QL WELL PROD4;3.198264305318237E-10
1;base0189;NQDS QW WELL PROD4;-12.1557767700855
1;base0189;NQDS QO WELL PROD4;0.9227053442050615
1;base0189;NQDS BHP WELL PROD4;-0.5960465740079253
1;base0189;NQDS QL WELL PROD5;3.412459047471763E-14
1;base0189;NQDS QW WELL PROD5;1.125381907673394E-12
1;base0189;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0189;NQDS BHP WELL PROD5;-1.568669757753893
1;base0189;NQDS QL WELL PROD6;3.840886228005412E-10
1;base0189;NQDS QW WELL PROD6;-37.65736449818349
1;base0189;NQDS QO WELL PROD6;1.479040088863479
1;base0189;NQDS BHP WELL PROD6;-0.631859067271729
1;base0189;NQDS QL WELL PROD7;-5.891796549099988E-10
1;base0189;NQDS QW WELL PROD7;-1.51124845859215
1;base0189;NQDS QO WELL PROD7;0.1704359394577943
1;base0189;NQDS BHP WELL PROD7;-0.6341733430675225
1;base0189;NQDS QL WELL PROD8;-2.633914659814813E-10
1;base0189;NQDS QW WELL PROD8;0.8332632945894921
1;base0189;NQDS QO WELL PROD8;-0.01436251493579781
1;base0189;NQDS BHP WELL PROD8;-0.4403263928825779
1;base0189;NQDS QL WELL PROD9;-1.384357962155255E-10
1;base0189;NQDS QW WELL PROD9;-34.91552608730408
1;base0189;NQDS QO WELL PROD9;0.820364539047203
1;base0189;NQDS BHP WELL PROD9;-0.4088637436382165
1;base0189;NQDS QL WELL PROD10;-1.843834117688745E-10
1;base0189;NQDS QW WELL PROD10;-1.160813646648999
1;base0189;NQDS QO WELL PROD10;0.02844237829773818
1;base0189;NQDS BHP WELL PROD10;-0.4236338806219525
1;base0189;NQDS QWI WELL INJ1;0.0
1;base0189;NQDS BHP WELL INJ1;-0.1875580572222909
1;base0189;NQDS QWI WELL INJ2;0.0
1;base0189;NQDS BHP WELL INJ2;-0.1717557504904519
1;base0189;NQDS QWI WELL INJ3;0.0
